_update_graph,1784643693.5943363
_update_leds,1784643693.6399791
_update_graph,1784643693.6408308
_update_leds,1784643693.6867833
_update_graph,1784643693.6882172
_update_leds,1784643693.734487
_update_graph,1784643693.7358437
_update_leds,1784643693.7821558
_update_graph,1784643693.78296
_update_leds,1784643693.829169
_update_graph,1784643693.8305273
_update_leds,1784643693.8763878
_update_graph,1784643693.8776422
_update_leds,1784643693.9231172
_update_graph,1784643693.9241018
_update_leds,1784643693.9706204
_update_graph,1784643693.972044
_update_leds,1784643694.0180657
_update_graph,1784643694.0193832
_update_leds,1784643694.065628
_update_graph,1784643694.0668216
_update_leds,1784643694.1140382
_update_graph,1784643694.1157627
_update_leds,1784643694.1621413
_update_graph,1784643694.163455
_update_leds,1784643694.2098358
_update_graph,1784643694.210697
_update_leds,1784643694.2580984
_update_graph,1784643694.2593474
_update_leds,1784643694.304479
_update_graph,1784643694.3059106
_update_leds,1784643694.3526287
_update_graph,1784643694.3538854
_update_leds,1784643694.4000757
_update_graph,1784643694.4009225
_update_leds,1784643694.4484046
_update_graph,1784643694.4496539
_update_leds,1784643694.4955666
_update_graph,1784643694.4968336
_update_leds,1784643694.5432131
_update_graph,1784643694.5444424
_update_leds,1784643694.5907707
_update_graph,1784643694.5916295
_update_leds,1784643694.6378906
_update_graph,1784643694.639233
_update_leds,1784643694.685088
_update_graph,1784643694.6862936
_update_leds,1784643694.732968
_update_graph,1784643694.7337625
_update_leds,1784643694.7801747
_update_graph,1784643694.781467
_update_leds,1784643694.827988
_update_graph,1784643694.8292427
_update_leds,1784643694.8744664
_update_graph,1784643694.8756618
_update_leds,1784643694.9206004
_update_graph,1784643694.9218783
_update_leds,1784643694.9679744
_update_graph,1784643694.9693553
_update_leds,1784643695.0152807
_update_graph,1784643695.016149
_update_leds,1784643695.0633795
_update_graph,1784643695.0646327
_update_leds,1784643695.1106057
_update_graph,1784643695.1119487
_update_leds,1784643695.1571784
_update_graph,1784643695.1582477
_update_leds,1784643695.2043471
_update_graph,1784643695.205606
_update_leds,1784643695.2518036
_update_graph,1784643695.2531676
_update_leds,1784643695.2994263
